"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"1565","Lee Gregory",818,"2","22","60.2","31.3","33.3","145","1","6","2020-2021","31","eng ENG","2 Teams","eng Championship","17","818","9.1","9","8","3","4","1","5","4","0","0","0","100","166","60.2","11","5","5","2","14","1413","286","47","75","62.7","38","53","71.7","4","9","44.4","22","19","0","0","2","1","0","2","2","0","0","0","0","0","145","821","288","12","8","3","35","17","209","62","15","5","33.3","10","66.7","6","0","1","3","2","1","5","20","4","11","1","10","1","7","4","0","21","46","31.3","FW"
"1566","Amari'i Bell",1527,"4","35","69.1","58.3","50","500","20","28","2020-2021","26","jm JAM","Blackburn","eng Championship","19","1,527","17","15","4","18","0","0","0","0","0","0","0","601","870","69.1","12","46","17","4","74","9314","3722","341","410","83.2","212","317","66.9","35","93","37.6","35","25","1","5","2","2","0","4","3","0","0","0","1","0","500","2964","1661","52","34","11","31","11","555","66","26","13","50","13","50","28","18","18","6","4","18","32","56.3","14","15","2","13","20","48","34","1","35","25","58.3","DF"
"1567","Jordan Rhodes",1492,"2","28","62","37.6","100","216","3","6","2020-2021","30","sct SCO","Sheffield Weds","eng Championship","36","1,492","16.6","15","21","9","7","1","8","7","0","0","0","201","324","62","11","7","7","0","18","2790","388","116","165","70.3","66","103","64.1","8","19","42.1","28","17","0","1","5","5","0","2","1","0","0","1","0","0","216","707","187","3","1","1","30","14","312","55","3","3","100","0","0","6","6","1","3","2","3","9","33.3","6","16","6","10","3","9","18","0","68","113","37.6","FW"
"1568","Joe Morrell",452,"1","8","81.3","37.5","0","158","8","12","2020-2021","23","wls WAL","Luton Town","eng Championship","10","452","5","5","5","22","0","0","0","0","0","0","0","218","268","81.3","4","20","2","1","15","3949","950","102","114","89.5","87","100","87","26","44","59.1","8","8","0","0","0","0","0","1","1","0","0","0","0","0","158","919","489","10","8","0","5","1","207","2","2","0","0","2","100","12","7","7","5","0","6","18","33.3","12","4","2","2","8","20","8","0","3","5","37.5","MF"
"1569","Jordy de Wijs",643,"0","2","84.9","72.7","100","264","12","9","2020-2021","25","nl NED","QPR","eng Championship","9","643","7.1","9","0","1","1","0","1","1","0","0","0","371","437","84.9","0","8","0","0","14","7359","2957","109","123","88.6","215","238","90.3","42","62","67.7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","264","1147","636","1","1","1","1","0","308","1","1","1","100","0","0","9","5","7","2","0","5","6","83.3","1","9","7","2","12","21","47","0","32","12","72.7","DF"
"1570","Rekeem Harper",1017,"2","9","80.6","62.9","86.7","199","6","13","2020-2021","20","eng ENG","Birmingham City","eng Championship","18","1,017","11.3","11","7","3","0","0","0","0","0","0","0","270","335","80.6","1","23","3","0","29","5155","1121","107","134","79.9","114","124","91.9","40","57","70.2","9","6","0","3","0","0","0","2","2","0","0","0","0","0","199","977","320","5","5","1","16","6","234","9","15","13","86.7","2","13.3","13","6","4","9","0","5","9","55.6","4","14","3","11","6","19","6","1","22","13","62.9","MF"
"1571","Jordan Shipley",1370,"3","33","69.2","29.4","57.1","272","10","22","2020-2021","22","ie IRL","Coventry City","eng Championship","27","1,370","15.2","15","12","16","3","1","4","3","0","0","0","313","452","69.2","19","29","9","1","40","4967","1467","156","205","76.1","119","153","77.8","22","46","47.8","33","26","2","0","3","1","1","3","2","0","0","1","0","0","272","1040","474","15","4","3","21","8","340","54","7","4","57.1","3","42.9","22","11","7","11","4","11","32","34.4","21","13","1","12","10","32","9","0","10","24","29.4","MF,FW"
"1572","Przemysław Płacheta",1126,"3","33","72.3","19.4","51.7","330","3","18","2020-2021","22","pl POL","Norwich City","eng Championship","26","1,126","12.5","10","16","8","1","0","1","1","0","0","0","323","447","72.3","18","9","17","7","25","4826","1092","190","218","87.2","93","127","73.2","25","56","44.6","33","22","6","1","2","2","0","3","0","0","0","1","2","0","330","2334","1011","35","16","12","28","13","407","127","29","15","51.7","14","48.3","18","12","8","5","5","8","21","38.1","13","7","1","6","3","21","8","0","6","25","19.4","FW,MF"
"1573","Garath McCleary",1848,"3","60","57.1","43.1","40","374","11","26","2020-2021","33","jm JAM","Wycombe","eng Championship","32","1,848","20.5","20","12","4","4","1","5","4","0","0","0","308","539","57.1","27","22","27","12","42","5002","1689","154","220","70","107","184","58.2","32","80","40","60","47","1","4","5","3","0","3","2","0","0","0","1","0","374","2438","1187","55","17","15","33","17","424","121","35","14","40","21","60","26","16","9","11","6","6","25","24","19","22","3","19","11","37","21","0","28","37","43.1","MF,FW"
"1574","Tariqe Fosu",1802,"11","49","73.2","22.7","56.6","628","18","45","2020-2021","24","gh GHA","Brentford","eng Championship","39","1,802","20","19","20","7","4","3","7","4","0","0","0","540","738","73.2","16","42","15","7","60","8347","2207","302","360","83.9","177","235","75.3","42","86","48.8","49","40","0","4","2","3","0","11","8","0","2","0","1","0","628","3694","1780","64","41","14","61","44","693","140","76","43","56.6","33","43.4","45","21","27","11","7","14","34","41.2","20","27","2","25","18","63","15","0","15","51","22.7","FW,MF"
"1575","Corry Evans",810,"2","11","82.2","44","66.7","342","18","20","2020-2021","30","nir NIR","Blackburn","eng Championship","18","810","9","11","7","8","0","2","2","0","0","0","0","415","505","82.2","4","38","6","0","46","6725","1973","210","237","88.6","166","187","88.8","32","57","56.1","11","8","0","0","3","0","0","2","2","0","0","0","0","0","342","1118","401","4","9","0","15","5","376","20","3","2","66.7","1","33.3","20","13","7","11","2","4","10","40","6","10","1","9","18","38","9","0","11","14","44","MF"
"1576","Steve Cook",3650,"2","22","78.4","69.7","83.3","1630","58","26","2020-2021","29","eng ENG","Bournemouth","eng Championship","42","3,650","40.6","42","0","0","0","2","2","0","0","0","0","1953","2490","78.4","10","99","5","0","110","44194","17323","411","512","80.3","1163","1337","87","363","582","62.4","22","17","1","1","1","2","0","2","1","1","0","0","0","0","1630","8650","5292","22","16","1","8","2","1721","3","6","5","83.3","1","16.7","26","14","19","7","0","9","16","56.3","7","37","32","5","58","84","177","5","170","74","69.7","DF"
"1577","Lyle Taylor",1734,"1","39","68.7","26.5","50","388","5","7","2020-2021","30","ms MSR","Nott'ham Forest","eng Championship","39","1,734","19.3","15","24","7","4","0","4","3","1","1","0","283","412","68.7","18","12","11","1","28","4105","680","161","197","81.7","82","119","68.9","21","31","67.7","39","34","0","1","1","3","0","1","0","0","0","0","1","0","388","2120","639","28","15","11","59","31","490","148","20","10","50","10","50","7","4","1","3","3","4","12","33.3","8","17","2","15","5","12","14","0","30","83","26.5","FW"
"1578","Josh Martin",451,"2","19","75.9","0","57.1","143","2","7","2020-2021","18","eng ENG","Norwich City","eng Championship","9","451","5","6","3","10","1","1","2","1","0","0","0","126","166","75.9","6","10","4","0","17","1862","419","71","86","82.6","47","54","87","5","12","41.7","19","13","1","2","3","0","0","2","1","0","0","1","0","0","143","740","301","7","6","3","8","10","154","29","14","8","57.1","6","42.9","7","4","3","4","0","3","14","21.4","11","9","0","9","2","9","2","0","0","5","0","FW"
"1579","Lukas Rupp",1267,"5","66","85.9","44.4","57.7","705","19","39","2020-2021","29","de GER","Norwich City","eng Championship","23","1,267","14.1","15","8","4","0","3","3","0","0","0","0","821","956","85.9","24","94","25","2","121","12501","3295","439","485","90.5","292","323","90.4","52","75","69.3","66","58","0","0","4","3","1","5","5","0","0","0","0","0","705","3879","1940","47","29","11","22","18","868","91","26","15","57.7","11","42.3","39","25","16","18","5","10","26","38.5","16","24","4","20","19","58","14","0","12","15","44.4","MF"
"1580","George Evans",2139,"1","25","69.1","48","70","620","45","39","2020-2021","25","eng ENG","2 Teams","eng Championship","25","2,139","23.8","24","1","10","1","1","2","1","0","0","0","743","1076","69.1","9","70","4","1","71","15371","6754","275","334","82.3","306","395","77.5","142","286","49.7","25","17","6","0","2","0","0","1","1","0","0","0","0","0","620","2889","1391","8","9","1","16","6","660","11","10","7","70","3","30","39","24","21","17","1","12","23","52.2","11","27","9","18","45","84","40","1","48","52","48","DF,MF"
"1581","Lewis Holtby",1812,"7","80","80.9","40.6","75","796","20","36","2020-2021","29","de GER","Blackburn","eng Championship","27","1,812","20.1","20","7","2","0","1","1","0","0","0","0","923","1141","80.9","33","90","23","7","101","17755","4511","360","412","87.4","379","431","87.9","146","219","66.7","80","57","15","0","5","2","1","7","7","0","0","0","0","0","796","3321","1182","11","16","3","29","24","891","52","12","9","75","3","25","36","22","18","16","2","13","44","29.5","31","15","4","11","20","56","23","0","13","19","40.6","MF"
"1582","Domingos Quina",742,"1","32","74.7","28.6","51.7","300","6","24","2020-2021","20","pt POR","Watford","eng Championship","14","742","8.2","8","6","3","1","0","1","1","0","0","0","263","352","74.7","10","16","5","0","22","3914","736","153","172","89","74","102","72.5","20","45","44.4","32","15","7","3","4","3","0","1","0","1","0","0","0","0","300","1465","632","12","15","7","29","20","325","62","29","15","51.7","14","48.3","24","14","13","10","1","13","26","50","13","2","0","2","6","30","5","0","4","10","28.6","MF"
"1583","Nathaniel Chalobah",2630,"9","44","74.7","56.9","73","826","52","59","2020-2021","25","eng ENG","Watford","eng Championship","38","2,630","29.2","32","6","1","3","1","4","3","0","0","0","968","1295","74.7","11","83","9","1","118","17038","4853","431","528","81.6","415","504","82.3","94","175","53.7","44","32","1","1","8","0","2","9","5","0","1","2","0","1","826","3823","1570","31","19","4","59","24","987","52","37","27","73","10","27","59","31","23","31","5","28","66","42.4","38","26","8","18","52","111","54","2","66","50","56.9","MF"
"1584","John Obi Mikel",3203,"7","50","83.7","56.2","75","863","29","59","2020-2021","33","ng NGA","Stoke City","eng Championship","39","3,203","35.6","35","4","0","0","1","1","0","0","0","0","1230","1469","83.7","13","129","14","1","149","20637","5731","549","620","88.5","531","600","88.5","109","157","69.4","50","41","1","2","2","3","1","7","6","1","0","0","0","0","863","3963","1675","25","21","4","40","33","995","20","36","27","75","9","25","59","40","13","42","4","24","56","42.9","32","45","17","28","29","88","31","2","59","46","56.2","MF"
"1585","Joshua King",589,"0","20","70.5","29.6","50","179","1","6","2020-2021","28","no NOR","Bournemouth","eng Championship","12","589","6.5","5","7","1","0","0","0","0","0","0","0","129","183","70.5","8","5","4","0","11","1849","244","81","104","77.9","36","53","67.9","8","9","88.9","20","14","0","3","2","1","0","0","0","0","0","0","0","0","179","1028","436","17","14","11","30","21","208","54","20","10","50","10","50","6","2","1","3","2","1","2","50","1","4","1","3","1","7","5","0","8","19","29.6","FW"
"1586","Jay Fulton",2720,"9","54","70.6","54.5","58.8","662","45","110","2020-2021","26","sct SCO","Swansea City","eng Championship","40","2,720","30.2","31","9","6","3","1","4","3","0","0","0","800","1133","70.6","15","87","19","5","113","12035","4072","457","561","81.5","270","371","72.8","44","98","44.9","54","40","0","3","2","6","3","9","4","0","0","2","2","1","662","3030","1135","29","27","6","18","16","805","94","34","20","58.8","14","41.2","110","66","47","50","13","30","59","50.8","29","38","12","26","45","155","40","0","60","50","54.5","MF"
"1587","Troy Parrott",600,"2","18","74.7","25.9","72.2","156","3","3","2020-2021","18","ie IRL","Millwall","eng Championship","11","600","6.7","7","4","4","0","0","0","0","0","0","0","127","170","74.7","5","11","5","1","15","1983","376","80","88","90.9","31","38","81.6","12","21","57.1","18","8","0","3","4","3","0","2","0","0","0","0","2","0","156","879","319","7","9","4","25","15","185","30","18","13","72.2","5","27.8","3","2","1","2","0","0","7","0","7","4","2","2","3","6","3","0","7","20","25.9","FW,MF"
"1588","Dael Fry",2666,"1","13","58.1","64.6","75","460","56","28","2020-2021","22","eng ENG","Middlesbrough","eng Championship","32","2,666","29.6","30","2","1","1","1","2","1","0","0","0","615","1058","58.1","4","37","4","1","54","12550","4822","192","315","61","318","462","68.8","95","242","39.3","13","13","0","0","0","0","0","1","1","0","0","0","0","0","460","2260","971","8","3","0","8","1","427","8","4","3","75","1","25","28","17","18","10","0","12","19","63.2","7","41","26","15","56","84","127","1","195","107","64.6","DF"
"1589","Matt Crooks",3091,"6","82","69.3","58.6","46.4","676","22","52","2020-2021","26","eng ENG","Rotherham Utd","eng Championship","40","3,091","34.3","34","6","2","6","3","9","6","0","0","0","642","926","69.3","31","81","19","2","116","10249","3080","326","441","73.9","236","323","73.1","55","95","57.9","82","66","0","7","5","4","0","6","6","0","0","0","0","0","676","3538","1601","45","40","18","83","37","787","126","56","26","46.4","30","53.6","52","28","17","28","7","18","64","28.1","46","39","6","33","22","74","47","0","102","72","58.6","MF,FW"
"1590","Niko Hämäläinen",1735,"1","32","68.4","39.6","53.3","465","21","27","2020-2021","23","fi FIN","QPR","eng Championship","22","1,735","19.3","18","4","19","0","0","0","0","0","0","0","635","928","68.4","12","70","15","6","77","10846","5175","313","366","85.5","247","361","68.4","62","144","43.1","32","28","2","1","1","0","0","1","1","0","0","0","0","0","465","2167","1031","23","19","1","15","6","536","61","15","8","53.3","7","46.7","27","14","19","7","1","16","26","61.5","10","14","2","12","21","48","42","0","21","32","39.6","DF"
"1591","Sam Gallagher",2218,"6","50","54.4","51","42.7","418","17","29","2020-2021","24","eng ENG","Blackburn","eng Championship","39","2,218","24.6","24","15","0","8","3","11","8","0","0","0","302","555","54.4","22","27","6","0","44","4117","1233","196","303","64.7","77","163","47.2","12","23","52.2","50","34","0","5","2","8","1","6","4","0","0","0","2","0","418","3064","1308","50","24","23","77","44","604","140","75","32","42.7","43","57.3","29","19","14","11","4","12","25","48","13","21","4","17","17","46","28","0","132","127","51","FW"
"1592","Jed Wallace",3821,"9","163","67.2","18.8","54.9","1319","15","46","2020-2021","26","eng ENG","Millwall","eng Championship","45","3,821","42.5","44","1","1","11","5","16","8","3","3","0","1206","1794","67.2","85","89","67","32","149","22748","6366","538","674","79.8","450","603","74.6","182","378","48.1","163","99","33","15","10","5","1","9","6","1","2","0","0","0","1319","9007","3831","160","92","37","119","46","1486","286","144","79","54.9","65","45.1","46","29","18","20","8","16","69","23.2","53","31","0","31","15","61","11","0","12","52","18.8","FW,MF"
"1593","Kasey Palmer",1786,"4","46","65.7","40.6","68.2","495","16","46","2020-2021","23","jm JAM","2 Teams","eng Championship","35","1,786","19.8","18","17","8","3","2","5","3","0","0","0","439","668","65.7","26","50","15","1","67","7409","2183","231","305","75.7","156","216","72.2","43","98","43.9","46","26","8","3","2","4","3","4","3","0","0","0","0","1","495","3078","1134","28","24","5","57","39","565","57","66","45","68.2","21","31.8","46","31","21","17","8","15","42","35.7","27","24","2","22","16","62","16","0","41","60","40.6","MF,FW"
"1594","Wes Harding",3733,"5","65","55.6","51","38.9","679","88","60","2020-2021","23","jm JAM","Rotherham Utd","eng Championship","46","3,733","41.5","41","5","0","0","4","4","0","0","0","0","929","1670","55.6","28","112","32","21","126","18130","11292","404","528","76.5","347","586","59.2","165","469","35.2","65","40","20","1","2","0","2","5","4","1","0","0","0","0","679","3516","1441","37","29","5","53","18","669","55","36","14","38.9","22","61.1","60","39","36","20","4","28","52","53.8","24","46","8","38","88","148","108","2","75","72","51","DF"
